_id,node_id,name,type,incorporation_date,struck_off_date,closed_date,jurisdiction,jurisdiction_description,countries,country_codes,sourceID,valid_until,note
1219679,85015994,WAN BOY SUPERMARKET N.V.,LIMITED LIABILITY COMPANY,13-OCT-1993,,29-JAN-2010,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1219814,85016129,BEACH & SUN N.V.,LIMITED LIABILITY COMPANY,11-NOV-1993,,01-MAR-2010,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1219865,85016180,SAVANETTE-BENSING NV,LIMITED LIABILITY COMPANY,22-NOV-1993,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1219981,85016296,DFI ARUBA NV,LIMITED LIABILITY COMPANY,14-DEC-1993,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220005,85016320,COS BON TRADING NV,LIMITED LIABILITY COMPANY,22-DEC-1993,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220014,85016329,ROCA CIUDAD REAL ESTATE N.V.,LIMITED LIABILITY COMPANY,22-DEC-1993,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220143,85016458,WHITE HOUSE APPARTMENTS N.V.,LIMITED LIABILITY COMPANY,12-JAN-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220270,85016585,ALBERTO'S HAIR STYLING BEAUTY SALON NV,LIMITED LIABILITY COMPANY,31-JAN-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220374,85016690,GURLINK WHOLESALE & RETAIL N.V.,LIMITED LIABILITY COMPANY,23-FEB-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220406,85016722,SOHO WORLDWIDE FASHION NV,LIMITED LIABILITY COMPANY,22-FEB-1994,,09-JUN-2009,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1220442,85016759,DUVIT HOLDINGS VBA,LIMITED LIABILITY COMPANY,09-MAR-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220484,85016801,BARGAIN TOWN NV,LIMITED LIABILITY COMPANY,20-FEB-1990,02-MAY-1995,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220543,85016860,ALLROUND N.V.,LIMITED LIABILITY COMPANY,30-MAR-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220828,85017146,SHANKARS NV,LIMITED LIABILITY COMPANY,03-JUN-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220904,85017222,PAARDENBAAI NV,LIMITED LIABILITY COMPANY,17-JUN-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220911,85017229,INGUZ REAL ESTATE SERVICES N.V.,LIMITED LIABILITY COMPANY,21-JUN-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1220990,85017308,TOMLIN NV,LIMITED LIABILITY COMPANY,06-JUL-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221012,85017330,DETAILS SIGNALS NV,LIMITED LIABILITY COMPANY,11-JUL-1994,,09-JUN-2008,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1221027,85017345,HUGH SUE SELF SERVICE AND F&B N.V.,LIMITED LIABILITY COMPANY,08-SEP-1992,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221164,85017482,GREG AUTO SALES NV,LIMITED LIABILITY COMPANY,10-AUG-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221259,85017577,MANUFACTURA DE LOS ANDES NV,LIMITED LIABILITY COMPANY,30-AUG-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221265,85017583,MADURO TRAVEL (ARUBA) NV,LIMITED LIABILITY COMPANY,05-SEP-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221274,85017592,EXITO STORE ARUBA NV,LIMITED LIABILITY COMPANY,05-SEP-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221301,85017619,ROLANDRE TRADING NV,LIMITED LIABILITY COMPANY,08-SEP-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221360,85017678,BIG TIME INTERNATIONAL N.V.,LIMITED LIABILITY COMPANY,23-SEP-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221392,85017710,CROWN TRADING N.V.,LIMITED LIABILITY COMPANY,30-SEP-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221405,85017723,PAPAGAYO RESTAURANT NV,LIMITED LIABILITY COMPANY,03-OCT-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221461,85017780,LOJOBRISE NV,LIMITED LIABILITY COMPANY,14-OCT-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221526,85017845,ARCHITECTUUR EN CONSTRUCTIEBEDRIJF ARCON NV,LIMITED LIABILITY COMPANY,27-OCT-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221613,85017932,BERSAH ARUBA N.V.,LIMITED LIABILITY COMPANY,15-NOV-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221711,85018030,KAY'S FINE JEWELRY N.V.,LIMITED LIABILITY COMPANY,07-DEC-1994,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1221737,85018056,NIELS ENTERPRISES NV,LIMITED LIABILITY COMPANY,16-DEC-1994,,30-DEC-2010,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1221873,85018192,PRO-TEC MECHANICAL CONTRACTORS ARUBA NV,LIMITED LIABILITY COMPANY,19-JAN-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222146,85018467,PUEBLO MEAT & FOOD NV,LIMITED LIABILITY COMPANY,30-DEC-1985,,17-DEC-1997,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Liquidation date.
1222183,85018504,E & J SHOEBIZ CORPORATION NV,LIMITED LIABILITY COMPANY,04-APR-1995,,06-JUL-2009,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1222326,85018647,ATMAN TRADING NV,LIMITED LIABILITY COMPANY,04-MAY-1995,,24-JUL-2001,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1222385,85018706,I.F.T. INTERNATIONAL FASHION TRADING N.V.,LIMITED LIABILITY COMPANY,16-MAY-1995,30-AUG-2001,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222487,85018808,KNIPOOG EUROPEAN HAIRSTYLING NV,LIMITED LIABILITY COMPANY,08-JUN-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222503,85018824,VECA AGENCY NV,LIMITED LIABILITY COMPANY,15-JUN-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222547,85018868,INSHALLAH NV,LIMITED LIABILITY COMPANY,26-JUN-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222588,85018909,DANEMERY CARPENTER SHOP NV,LIMITED LIABILITY COMPANY,07-JUL-1995,,27-AUG-2003,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1222595,85018916,TERRA NOSTRA DECORATIONS & REAL ESTATE NV,LIMITED LIABILITY COMPANY,07-JUL-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222649,85018970,GOLD'N DRI NV,LIMITED LIABILITY COMPANY,03-JUL-1995,,16-DEC-1997,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1222758,85019079,ARUBA FINE SHOPPING N.V.,LIMITED LIABILITY COMPANY,06-SEP-1994,,10-JUL-1998,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Liquidation date.
1222761,85019082,PELICAN EATERIES N.V.,LIMITED LIABILITY COMPANY,17-AUG-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222858,85019179,FUELS MARKETING & SUPPLY ARUBA (FMSA) N.V.,LIMITED LIABILITY COMPANY,12-SEP-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222861,85019182,PYRAMID ENTERPRISES NV,LIMITED LIABILITY COMPANY,11-SEP-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222905,85019226,GENERATION 2000 NV,LIMITED LIABILITY COMPANY,21-SEP-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222915,85019236,DISCOUNT PROMOTIONS N.V.,LIMITED LIABILITY COMPANY,08-SEP-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222930,85019251,LAZY FEET N.V.,LIMITED LIABILITY COMPANY,29-SEP-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1222943,85019264,SUI SANG SUPERMARKET NV,LIMITED LIABILITY COMPANY,04-OCT-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223006,85019327,BUCUTI FAST FOOD NV,LIMITED LIABILITY COMPANY,30-MAR-1990,,22-SEP-2008,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1223030,85019351,B.B.C. BEST BARGAIN CENTER NV,LIMITED LIABILITY COMPANY,24-OCT-1995,,17-APR-2002,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1223123,85019444,"BERENDZ FOOD, CANDY & GIFTSHOP N.V.",LIMITED LIABILITY COMPANY,18-MAY-1989,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223140,85019461,WESTER STORE ARUBA NV,LIMITED LIABILITY COMPANY,16-NOV-1995,17-AUG-2001,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223183,85019504,SEAHATCH LABORATORY NV,LIMITED LIABILITY COMPANY,22-NOV-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223297,85019618,MAROLI TOO NV,LIMITED LIABILITY COMPANY,21-DEC-1995,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223301,85019622,CLAUDINE BEAUTY CLINIC NV,LIMITED LIABILITY COMPANY,21-DEC-1995,,28-MAR-2002,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1223382,85019703,CARNAVAL RENT A CAR NV,LIMITED LIABILITY COMPANY,05-JAN-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223384,85019705,DOWCO N.V.,LIMITED LIABILITY COMPANY,07-AUG-1986,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223501,85019822,OLYMPIC CATERERS NV,LIMITED LIABILITY COMPANY,09-FEB-1996,,12-JAN-2006,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1223537,85019858,VIOSE BEAUTY SHOP N.V.,LIMITED LIABILITY COMPANY,15-FEB-1996,,08-DEC-2008,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1223620,85019941,NEDANT CORPORATION N.V.,LIMITED LIABILITY COMPANY,04-MAR-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223628,85019949,IP GLOBALCOM N.V.,LIMITED LIABILITY COMPANY,06-MAR-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223675,85019996,KRB ARUBA REALTY II N.V.,LIMITED LIABILITY COMPANY,19-MAR-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223817,85020138,CAP'S ENTERPRISES N.V.,LIMITED LIABILITY COMPANY,10-APR-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223849,85020170,REINA AGENCIES N.V.,LIMITED LIABILITY COMPANY,23-APR-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223856,85020177,TUSCANIA HOLD N.V.,LIMITED LIABILITY COMPANY,23-APR-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223887,85020208,SIMPLE BEAUTY TRADING N.V.,LIMITED LIABILITY COMPANY,06-MAY-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223895,85020216,CAPTAIN COOK ENTERPRISES N.V.,LIMITED LIABILITY COMPANY,08-MAY-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1223965,85020286,VINIK N.V.,LIMITED LIABILITY COMPANY,23-MAY-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224007,85020328,TRENDS HAIRSTUDIO & MORE N.V.,LIMITED LIABILITY COMPANY,30-MAY-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224028,85020349,GOTCHA CARRENTAL N.V. (I.L.),LIMITED LIABILITY COMPANY,03-JUN-1996,,01-NOV-2011,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Liquidation date.
1224063,85020384,HAMARINO N.V.,LIMITED LIABILITY COMPANY,12-JUN-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224065,85020386,ARUBA JOE'S N.V.,LIMITED LIABILITY COMPANY,12-JUN-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224242,85020563,GLOBAL MERCHANDISE SERVICES NV,LIMITED LIABILITY COMPANY,19-JUL-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224278,85020599,LA PRIMERA EN MUEBLES N.V.,LIMITED LIABILITY COMPANY,26-JUL-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224481,85020802,STAR NEON SIGN CO. N.V.,LIMITED LIABILITY COMPANY,11-SEP-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224516,85020837,LAS AMERICAS RETAIL AND WHOLESALE N.V.,LIMITED LIABILITY COMPANY,20-SEP-1996,,01-JUN-2011,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1224517,85020838,DUFRY ARUBA N.V.,LIMITED LIABILITY COMPANY,20-SEP-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224540,85020861,SUNROJ ENTERPRISES N.V.,LIMITED LIABILITY COMPANY,27-SEP-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224580,85020901,FANG FU N.V. (I.L.),LIMITED LIABILITY COMPANY,04-OCT-1996,,10-APR-2014,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Liquidation date.
1224604,85020925,DANA'S WOONIDEE N.V.,LIMITED LIABILITY COMPANY,10-OCT-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224644,85020965,JAAZ N.V.,LIMITED LIABILITY COMPANY,16-OCT-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224700,85021021,JAGY N.V.,LIMITED LIABILITY COMPANY,28-OCT-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224711,85021032,COHIBAS HOLDINGS N.V.,LIMITED LIABILITY COMPANY,25-OCT-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224728,85021049,HOLE NINETEEN N.V.,LIMITED LIABILITY COMPANY,01-NOV-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224758,85021079,AVANT N.V.,LIMITED LIABILITY COMPANY,12-NOV-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224769,85021090,CANTON HOUSE RESTAURANT N.V.,LIMITED LIABILITY COMPANY,15-NOV-1996,29-MAY-2002,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224779,85021100,MOGIRI N.V.,LIMITED LIABILITY COMPANY,18-NOV-1996,,15-MAY-1998,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1224780,85021101,CRISTAL MECHANICAL SERVICES N.V.,LIMITED LIABILITY COMPANY,18-NOV-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224782,85021103,G.F.P. INTERNATIONAL N.V.,LIMITED LIABILITY COMPANY,18-NOV-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224797,85021118,L'AMETHYST BOUTIQUE N.V.,LIMITED LIABILITY COMPANY,19-NOV-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224897,85021218,ALISIOS N.V.,LIMITED LIABILITY COMPANY,12-DEC-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224914,85021235,ABC ADVENTURES N.V.,LIMITED LIABILITY COMPANY,16-DEC-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224920,85021241,RETAILCORP. N.V.,LIMITED LIABILITY COMPANY,18-DEC-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1224960,85021281,KIMGA EQUATOR TRADING & ENTERTAINMENT N.V.,LIMITED LIABILITY COMPANY,19-DEC-1996,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1225124,85021445,DA SILVA POOL N.V.,LIMITED LIABILITY COMPANY,04-FEB-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1225150,85021471,VIBES N.V.,LIMITED LIABILITY COMPANY,05-FEB-1997,,06-FEB-2009,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1225474,85021795,TOETANCHAMON RESTAURANT N.V.,LIMITED LIABILITY COMPANY,25-APR-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1225631,85021952,EDUCOR ARUBA N.V.,LIMITED LIABILITY COMPANY,10-JUN-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1225707,85022028,APPARTEMENTEN COMPLEX MARCUS LACLE N.V.,LIMITED LIABILITY COMPANY,03-JUL-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1225724,85022045,JOLLY PIRATES N.V.,LIMITED LIABILITY COMPANY,07-JUL-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1225807,85022128,CRO-VAL TRADING & MANUFACTURING N.V.,LIMITED LIABILITY COMPANY,29-JUL-1997,,14-JUL-2004,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1225964,85022285,BECKER & BECKER N.V.,LIMITED LIABILITY COMPANY,03-SEP-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1225990,85022311,SAVANETA HEALTH & BEAUTY SPA N.V.,LIMITED LIABILITY COMPANY,08-SEP-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226000,85022321,PROFESSIONAL MANAGEMENT CONCEPTS N.V.,LIMITED LIABILITY COMPANY,09-SEP-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226163,85022484,EXOTIC TOUCH N.V.,LIMITED LIABILITY COMPANY,17-OCT-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226228,85022550,ALIGOVE N.V.,LIMITED LIABILITY COMPANY,10-NOV-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226338,85022660,DELIDORP PLUS N.V.,LIMITED LIABILITY COMPANY,10-DEC-1997,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226416,85022738,B.M. INTERNATIONAL WHOLESALE & RETAIL N.V.,LIMITED LIABILITY COMPANY,08-JAN-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226425,85022747,CANTON OVERSEAS SNACK TAKE AWAY N.V.,LIMITED LIABILITY COMPANY,12-JAN-1998,,03-MAY-2011,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1226430,85022752,RONAK N.V.,LIMITED LIABILITY COMPANY,04-OCT-1995,,28-DEC-2006,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1226538,85022860,ASIA MOTOR N.V.,LIMITED LIABILITY COMPANY,02-FEB-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226565,85022887,ARGENSA N.V.,LIMITED LIABILITY COMPANY,11-FEB-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226624,85022946,THE BUTTERFLY FARM ARUBA & CAFE N.V.,LIMITED LIABILITY COMPANY,02-MAR-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226660,85022982,NATHY'S JEWELRY & REPAIR SHOP N.V.,LIMITED LIABILITY COMPANY,10-MAR-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226870,85023192,AMISOKASH N.V.,LIMITED LIABILITY COMPANY,06-MAY-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226897,85023219,CUHA LAUNDRY N.V.,LIMITED LIABILITY COMPANY,13-MAY-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1226933,85023255,MIKA N.V.,LIMITED LIABILITY COMPANY,20-MAY-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227037,85023359,EXCELSIOR CASINO N.V.,LIMITED LIABILITY COMPANY,19-JUN-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227064,85023386,PRONTOMAR N.V.,LIMITED LIABILITY COMPANY,18-JUN-1998,,24-SEP-2009,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1227100,85023422,EQUUS N.V.,LIMITED LIABILITY COMPANY,26-JUN-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227140,85023462,SEMDOR N.V.,LIMITED LIABILITY COMPANY,13-JUL-1998,,18-AUG-2015,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Liquidation date.
1227171,85023493,ISLAND ASIA N.V.,LIMITED LIABILITY COMPANY,22-JUL-1998,,29-MAY-2000,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1227200,85023522,TROPICAL BREEZE N.V.,LIMITED LIABILITY COMPANY,24-JUL-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227213,85023535,SPORT SYSTEMS N.V.,LIMITED LIABILITY COMPANY,30-JUL-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227249,85023571,INTERNATIONAL FOOTWEAR TRADING N.V.,LIMITED LIABILITY COMPANY,06-AUG-1998,,24-SEP-2009,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1227303,85023625,TWO CONTINENTS TRADING N.V.,LIMITED LIABILITY COMPANY,25-AUG-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227368,85023690,ADIJU N.V.,LIMITED LIABILITY COMPANY,07-SEP-1998,,15-FEB-2006,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,Closed date stands for Cancelled date.
1227385,85023707,PHYSIOTHERAPY PRACTICE CARLOS MURILLO N.V.,LIMITED LIABILITY COMPANY,16-SEP-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227471,85023793,SPA MANAGEMENT & HOLDING N.V.,LIMITED LIABILITY COMPANY,07-OCT-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
1227499,85023821,JAI AMBE N.V.,LIMITED LIABILITY COMPANY,09-OCT-1998,,,AW,Aruba,,,Paradise Papers - Aruba corporate registry,Aruba corporate registry data is current through 2016,
